2020-04-06 11:42:49,607 INFO    OPPORTUNITY, 	Poloniex    , 	OKEX        , 	XMR/USDT, 	56.86038302, 	54.92, 	3.533108%, 	0.240000%
2020-04-06 11:43:19,666 INFO    OPPORTUNITY, 	Binance     , 	OKEX        , 	XMR/BTC, 	0.008004, 	0.007652, 	4.600105%, 	0.250000%
2020-04-06 11:43:40,538 INFO    OPPORTUNITY, 	OKEX        , 	Binance     , 	GTO/ETH, 	6.13e-05, 	3.038e-05, 	101.777485%, 	0.250000%
2020-04-06 11:43:41,749 INFO    OPPORTUNITY, 	Bittrex     , 	OKEX        , 	APM/BTC, 	2.82e-05, 	2.785e-05, 	1.256732%, 	0.400000%
2020-04-06 11:44:41,671 INFO    OPPORTUNITY, 	Binance     , 	OKEX        , 	XMR/USDT, 	56.9, 	54.92, 	3.605244%, 	0.250000%
2020-04-06 11:44:53,520 INFO    OPPORTUNITY, 	OKEX        , 	Binance     , 	GTO/ETH, 	6.09e-05, 	3.038e-05, 	100.460829%, 	0.250000%
2020-04-06 11:45:22,476 INFO    OPPORTUNITY, 	Kraken      , 	OKEX        , 	XMR/BTC, 	0.007996, 	0.007652, 	4.495557%, 	0.410000%
2020-04-06 11:45:36,657 INFO    OPPORTUNITY, 	Bittrex     , 	OKEX        , 	XMR/USDT, 	56.93786801, 	54.92, 	3.674195%, 	0.400000%
2020-04-06 11:45:50,977 INFO    OPPORTUNITY, 	Bittrex     , 	Binance     , 	GTO/BTC, 	1.28e-06, 	6.6e-07, 	93.939394%, 	0.350000%
2020-04-06 11:46:11,601 INFO    OPPORTUNITY, 	Bittrex     , 	Binance     , 	ADX/BTC, 	8.41e-06, 	8.38e-06, 	0.357995%, 	0.350000%
2020-04-06 11:46:12,885 INFO    OPPORTUNITY, 	Poloniex    , 	Binance     , 	PAX/USDT, 	1.0030194, 	0.9982, 	0.482809%, 	0.190000%
2020-04-06 11:46:26,249 INFO    OPPORTUNITY, 	OKEX        , 	Bitfinex    , 	KAN/USDT, 	0.002141, 	0.002124, 	0.800377%, 	0.350000%
2020-04-06 11:46:30,090 INFO    OPPORTUNITY, 	Bittrex     , 	OKEX        , 	XMR/USDT, 	56.93786804, 	54.92, 	3.674195%, 	0.400000%
2020-04-06 11:46:30,689 INFO    OPPORTUNITY, 	Poloniex    , 	OKEX        , 	XMR/USDT, 	56.84923274, 	54.92, 	3.512805%, 	0.240000%
2020-04-06 11:47:24,856 INFO    OPPORTUNITY, 	OKEX        , 	Bittrex     , 	BLOC/BTC, 	1.4e-07, 	3e-08, 	366.666667%, 	0.400000%
2020-04-06 11:47:25,277 INFO    OPPORTUNITY, 	Poloniex    , 	OKEX        , 	XMR/USDT, 	56.79020094, 	54.92, 	3.405319%, 	0.240000%
2020-04-06 11:47:48,619 INFO    OPPORTUNITY, 	Bittrex     , 	OKEX        , 	APM/BTC, 	2.819e-05, 	2.785e-05, 	1.220826%, 	0.400000%
2020-04-06 11:48:19,906 INFO    OPPORTUNITY, 	Binance     , 	Coinbase Pro, 	ETH/EUR, 	143.75, 	142.76, 	0.693472%, 	0.600000%
2020-04-06 11:48:34,116 INFO    OPPORTUNITY, 	Bittrex     , 	OKEX        , 	XMR/ETH, 	0.36651946, 	0.356, 	2.954904%, 	0.400000%
2020-04-06 11:49:29,410 INFO    OPPORTUNITY, 	Binance     , 	Kraken      , 	XRP/EUR, 	0.175, 	0.17407, 	0.534268%, 	0.360000%
2020-04-06 11:49:42,582 INFO    OPPORTUNITY, 	Bittrex     , 	Binance     , 	GTO/BTC, 	1.28e-06, 	6.6e-07, 	93.939394%, 	0.350000%
2020-04-06 11:49:46,543 INFO    OPPORTUNITY, 	Bittrex     , 	Poloniex    , 	XMR/USDT, 	56.937868, 	56.74249999, 	0.344306%, 	0.340000%
2020-04-06 11:50:04,315 INFO    OPPORTUNITY, 	Bittrex     , 	Binance     , 	XMR/USDT, 	56.937868, 	56.64, 	0.525897%, 	0.350000%
2020-04-06 11:50:13,198 INFO    OPPORTUNITY, 	Poloniex    , 	OKEX        , 	XMR/USDT, 	56.55359911, 	54.92, 	2.974507%, 	0.240000%
2020-04-06 11:50:39,979 INFO    OPPORTUNITY, 	Poloniex    , 	Binance     , 	POLY/BTC, 	2.8e-06, 	2.79e-06, 	0.358423%, 	0.190000%
2020-04-06 11:50:50,462 INFO    OPPORTUNITY, 	OKEX        , 	Kraken      , 	DAI/USDT, 	1.0222, 	1.0074, 	1.469128%, 	0.410000%
2020-04-06 11:50:51,507 INFO    OPPORTUNITY, 	Bitfinex    , 	OKEX        , 	XMR/BTC, 	0.0079699, 	0.007652, 	4.154469%, 	0.350000%
2020-04-06 11:50:55,515 INFO    OPPORTUNITY, 	Poloniex    , 	OKEX        , 	XMR/BTC, 	0.00798003, 	0.007652, 	4.286853%, 	0.240000%
2020-04-06 11:51:12,836 INFO    OPPORTUNITY, 	Poloniex    , 	Binance     , 	PAX/USDT, 	1.0030194, 	0.9982, 	0.482809%, 	0.190000%
2020-04-06 11:52:22,795 INFO    OPPORTUNITY, 	Bitfinex    , 	OKEX        , 	XMR/BTC, 	0.0079827, 	0.007652, 	4.321746%, 	0.350000%
2020-04-06 11:52:40,998 INFO    OPPORTUNITY, 	Binance     , 	Bittrex     , 	BTC/EUR, 	6635.67, 	6594.327, 	0.626948%, 	0.350000%
2020-04-06 11:53:04,151 INFO    OPPORTUNITY, 	Poloniex    , 	Binance     , 	POLY/BTC, 	2.8e-06, 	2.79e-06, 	0.358423%, 	0.190000%
2020-04-06 11:53:35,059 INFO    OPPORTUNITY, 	Poloniex    , 	Binance     , 	POLY/BTC, 	2.8e-06, 	2.79e-06, 	0.358423%, 	0.190000%
2020-04-06 11:54:09,200 INFO    OPPORTUNITY, 	Bitfinex    , 	OKEX        , 	XMR/BTC, 	0.0079845, 	0.007652, 	4.345269%, 	0.350000%
2020-04-06 11:54:25,760 INFO    OPPORTUNITY, 	Binance     , 	OKEX        , 	XMR/USDT, 	56.76, 	54.69, 	3.784970%, 	0.250000%
2020-04-06 11:55:19,998 INFO    OPPORTUNITY, 	OKEX        , 	Poloniex    , 	NXT/BTC, 	1.58e-06, 	1.33e-06, 	18.796992%, 	0.240000%
2020-04-06 11:55:56,712 INFO    OPPORTUNITY, 	OKEX        , 	Bitfinex    , 	KAN/USDT, 	0.002141, 	0.002123, 	0.847857%, 	0.350000%
2020-04-06 11:56:00,628 INFO    OPPORTUNITY, 	Bittrex     , 	OKEX        , 	APM/BTC, 	2.826e-05, 	2.754e-05, 	2.614379%, 	0.400000%
2020-04-06 11:56:17,381 INFO    OPPORTUNITY, 	OKEX        , 	Bitfinex    , 	KAN/USDT, 	0.002141, 	0.002123, 	0.847857%, 	0.350000%
2020-04-06 11:57:17,491 INFO    OPPORTUNITY, 	Poloniex    , 	Binance     , 	WIN/TRX, 	0.00641001, 	0.00638, 	0.470376%, 	0.190000%
2020-04-06 11:57:53,056 INFO    OPPORTUNITY, 	Binance     , 	OKEX        , 	XMR/USDT, 	56.72, 	54.69, 	3.711830%, 	0.250000%
2020-04-06 11:57:55,759 INFO    OPPORTUNITY, 	Binance     , 	Kraken      , 	BTC/EUR, 	6635.66, 	6585.0, 	0.769324%, 	0.360000%
2020-04-06 11:58:20,336 INFO    OPPORTUNITY, 	Binance     , 	Bitfinex    , 	ETH/EUR, 	143.15, 	142.3, 	0.597330%, 	0.300000%
2020-04-06 11:58:33,321 INFO    OPPORTUNITY, 	Poloniex    , 	Binance     , 	POLY/BTC, 	2.8e-06, 	2.79e-06, 	0.358423%, 	0.190000%
2020-04-06 11:58:50,570 INFO    OPPORTUNITY, 	Binance     , 	Kraken      , 	ETH/EUR, 	143.15, 	142.16, 	0.696398%, 	0.360000%
2020-04-06 11:58:53,569 INFO    OPPORTUNITY, 	Poloniex    , 	Binance     , 	WIN/TRX, 	0.00641001, 	0.00639, 	0.313146%, 	0.190000%
2020-04-06 11:59:57,258 INFO    OPPORTUNITY, 	OKEX        , 	Binance     , 	MITH/USDT, 	0.00381, 	0.00376, 	1.329787%, 	0.250000%
2020-04-06 12:00:40,966 INFO    OPPORTUNITY, 	OKEX        , 	Binance     , 	GTO/USDT, 	0.0095, 	0.00468, 	102.991453%, 	0.250000%
2020-04-06 12:01:17,364 INFO    OPPORTUNITY, 	Binance     , 	Kraken      , 	ETH/EUR, 	143.15, 	142.53, 	0.434996%, 	0.360000%
2020-04-06 12:01:31,518 INFO    OPPORTUNITY, 	Bittrex     , 	Binance     , 	XMR/USDT, 	56.937868, 	56.72, 	0.384111%, 	0.350000%
2020-04-06 12:02:50,639 INFO    OPPORTUNITY, 	Binance     , 	Coinbase Pro, 	ETH/EUR, 	143.15, 	142.24, 	0.639764%, 	0.600000%
2020-04-06 12:03:18,311 INFO    OPPORTUNITY, 	Bittrex     , 	OKEX        , 	HYC/BTC, 	1.8e-07, 	1.68e-07, 	7.142857%, 	0.400000%
2020-04-06 12:03:49,475 INFO    OPPORTUNITY, 	OKEX        , 	Binance     , 	YOYOW/BTC, 	1.2e-06, 	1.15e-06, 	4.347826%, 	0.250000%
2020-04-06 12:04:01,469 INFO    OPPORTUNITY, 	Bittrex     , 	OKEX        , 	APM/BTC, 	2.833e-05, 	2.785e-05, 	1.723519%, 	0.400000%
2020-04-06 12:04:52,990 INFO    OPPORTUNITY, 	Poloniex    , 	Binance     , 	POLY/BTC, 	2.8e-06, 	2.79e-06, 	0.358423%, 	0.190000%
2020-04-06 12:05:09,274 INFO    OPPORTUNITY, 	OKEX        , 	Binance     , 	GTO/ETH, 	6.14e-05, 	3.068e-05, 	100.130378%, 	0.250000%
2020-04-06 12:05:53,808 INFO    OPPORTUNITY, 	OKEX        , 	Poloniex    , 	NXT/BTC, 	1.58e-06, 	1.32e-06, 	19.696970%, 	0.240000%
2020-04-06 12:07:24,605 INFO    OPPORTUNITY, 	Poloniex    , 	OKEX        , 	XMR/BTC, 	0.00800573, 	0.007652, 	4.622713%, 	0.240000%
2020-04-06 12:08:07,525 INFO    OPPORTUNITY, 	Binance     , 	Kraken      , 	BTC/EUR, 	6630.01, 	6588.7, 	0.626983%, 	0.360000%
2020-04-06 12:09:09,885 INFO    OPPORTUNITY, 	Bittrex     , 	Poloniex    , 	GRIN/BTC, 	6.956e-05, 	6.93e-05, 	0.375180%, 	0.340000%
2020-04-06 12:09:54,705 INFO    OPPORTUNITY, 	Binance     , 	Coinbase Pro, 	BTC/EUR, 	6630.31, 	6584.0, 	0.703372%, 	0.600000%
2020-04-06 12:10:02,899 INFO    OPPORTUNITY, 	Bittrex     , 	Binance     , 	IOTX/BTC, 	3.3e-07, 	3.2e-07, 	3.125000%, 	0.350000%
2020-04-06 12:10:04,577 INFO    OPPORTUNITY, 	Poloniex    , 	Binance     , 	PAX/USDT, 	1.0030194, 	0.9983, 	0.472744%, 	0.190000%
2020-04-06 12:10:26,033 INFO    OPPORTUNITY, 	Binance     , 	Coinbase Pro, 	BTC/EUR, 	6630.31, 	6584.0, 	0.703372%, 	0.600000%
2020-04-06 12:11:09,498 INFO    OPPORTUNITY, 	Kraken      , 	OKEX        , 	XMR/BTC, 	0.008001, 	0.007652, 	4.560899%, 	0.410000%
2020-04-06 12:11:13,285 INFO    OPPORTUNITY, 	OKEX        , 	Binance     , 	MITH/USDT, 	0.00381, 	0.00377, 	1.061008%, 	0.250000%
2020-04-06 12:11:20,406 INFO    OPPORTUNITY, 	Binance     , 	Coinbase Pro, 	ETH/EUR, 	143.7, 	142.73, 	0.679605%, 	0.600000%
2020-04-06 12:11:47,633 INFO    OPPORTUNITY, 	OKEX        , 	Poloniex    , 	NXT/BTC, 	1.58e-06, 	1.32e-06, 	19.696970%, 	0.240000%
2020-04-06 12:12:14,880 INFO    OPPORTUNITY, 	Binance     , 	Coinbase Pro, 	BTC/EUR, 	6626.83, 	6582.51, 	0.673299%, 	0.600000%
2020-04-06 12:12:47,699 INFO    OPPORTUNITY, 	Bittrex     , 	Binance     , 	GTO/BTC, 	1.28e-06, 	6.7e-07, 	91.044776%, 	0.350000%
2020-04-06 12:13:00,458 INFO    OPPORTUNITY, 	Kraken      , 	OKEX        , 	XMR/BTC, 	0.008008, 	0.007652, 	4.652378%, 	0.410000%
2020-04-06 12:13:06,896 INFO    OPPORTUNITY, 	Binance     , 	Kraken      , 	BTC/EUR, 	6620.87, 	6587.0, 	0.514195%, 	0.360000%
2020-04-06 12:13:12,941 INFO    OPPORTUNITY, 	Bittrex     , 	Poloniex    , 	GRIN/BTC, 	6.956e-05, 	6.932e-05, 	0.346220%, 	0.340000%
2020-04-06 12:13:36,107 INFO    OPPORTUNITY, 	OKEX        , 	Binance     , 	MITH/USDT, 	0.00381, 	0.00377, 	1.061008%, 	0.250000%
2020-04-06 12:13:42,613 INFO    OPPORTUNITY, 	Poloniex    , 	Binance     , 	PAX/USDT, 	1.0030194, 	0.9983, 	0.472744%, 	0.190000%
2020-04-06 12:14:29,887 INFO    OPPORTUNITY, 	OKEX        , 	Binance     , 	MITH/USDT, 	0.00381, 	0.00377, 	1.061008%, 	0.250000%
2020-04-06 12:14:42,961 INFO    OPPORTUNITY, 	Binance     , 	Kraken      , 	XRP/EUR, 	0.175, 	0.17434, 	0.378571%, 	0.360000%
2020-04-06 12:14:59,139 INFO    OPPORTUNITY, 	OKEX        , 	Bitfinex    , 	KAN/USDT, 	0.002141, 	0.002123, 	0.847857%, 	0.350000%
2020-04-06 12:15:24,093 INFO    OPPORTUNITY, 	Bittrex     , 	OKEX        , 	XMR/ETH, 	0.36860088, 	0.356, 	3.539573%, 	0.400000%
2020-04-06 12:15:53,933 INFO    OPPORTUNITY, 	Kraken      , 	OKEX        , 	XMR/BTC, 	0.008005, 	0.007652, 	4.613173%, 	0.410000%
2020-04-06 12:16:23,550 INFO    OPPORTUNITY, 	Bittrex     , 	Binance     , 	GTO/BTC, 	1.28e-06, 	6.7e-07, 	91.044776%, 	0.350000%
2020-04-06 12:16:57,798 INFO    OPPORTUNITY, 	Kraken      , 	Bitfinex    , 	BTC/GBP, 	5812.6, 	5783.9, 	0.496205%, 	0.460000%
2020-04-06 12:16:58,577 INFO    OPPORTUNITY, 	Poloniex    , 	Binance     , 	PAX/USDT, 	1.0030194, 	0.9983, 	0.472744%, 	0.190000%
2020-04-06 12:17:55,669 INFO    OPPORTUNITY, 	OKEX        , 	Bittrex     , 	NXT/BTC, 	1.58e-06, 	1.32e-06, 	19.696970%, 	0.400000%
2020-04-06 12:18:54,059 INFO    OPPORTUNITY, 	Binance     , 	Bitfinex    , 	BTC/EUR, 	6613.69, 	6588.4, 	0.383856%, 	0.300000%
2020-04-06 12:19:41,998 INFO    OPPORTUNITY, 	Bittrex     , 	OKEX        , 	XMR/ETH, 	0.36758794, 	0.356, 	3.255039%, 	0.400000%
2020-04-06 12:19:46,849 INFO    OPPORTUNITY, 	Poloniex    , 	Binance     , 	PAX/USDT, 	1.0030194, 	0.9983, 	0.472744%, 	0.190000%
2020-04-06 12:20:27,497 INFO    OPPORTUNITY, 	Bittrex     , 	Binance     , 	IOTX/BTC, 	3.3e-07, 	3.2e-07, 	3.125000%, 	0.350000%
2020-04-06 12:21:07,544 INFO    OPPORTUNITY, 	Binance     , 	OKEX        , 	XMR/BTC, 	0.007996, 	0.007652, 	4.495557%, 	0.250000%
2020-04-06 12:21:18,500 INFO    OPPORTUNITY, 	OKEX        , 	Binance     , 	GTO/USDT, 	0.0096, 	0.00472, 	103.389831%, 	0.250000%
2020-04-06 12:21:26,958 INFO    OPPORTUNITY, 	Bittrex     , 	Poloniex    , 	GRIN/BTC, 	6.956e-05, 	6.921e-05, 	0.505707%, 	0.340000%
2020-04-06 12:21:55,301 INFO    OPPORTUNITY, 	Bittrex     , 	OKEX        , 	XMR/BTC, 	0.00799177, 	0.007652, 	4.440277%, 	0.400000%
2020-04-06 12:22:19,446 INFO    OPPORTUNITY, 	Binance     , 	Bitfinex    , 	BTC/EUR, 	6625.01, 	6587.5, 	0.569412%, 	0.300000%
2020-04-06 12:22:33,397 INFO    OPPORTUNITY, 	Binance     , 	Coinbase Pro, 	BTC/EUR, 	6625.03, 	6583.97, 	0.623636%, 	0.600000%
2020-04-06 12:22:47,726 INFO    OPPORTUNITY, 	OKEX        , 	Bittrex     , 	NXT/BTC, 	1.58e-06, 	1.32e-06, 	19.696970%, 	0.400000%
2020-04-06 12:22:48,205 INFO    OPPORTUNITY, 	Poloniex    , 	OKEX        , 	PAX/USDT, 	1.0030194, 	0.9999, 	0.311971%, 	0.240000%
2020-04-06 12:23:18,578 INFO    OPPORTUNITY, 	OKEX        , 	Bitfinex    , 	KAN/USDT, 	0.002141, 	0.002123, 	0.847857%, 	0.350000%
2020-04-06 12:23:22,033 INFO    OPPORTUNITY, 	OKEX        , 	Poloniex    , 	NXT/BTC, 	1.58e-06, 	1.32e-06, 	19.696970%, 	0.240000%
2020-04-06 12:23:22,805 INFO    OPPORTUNITY, 	Binance     , 	Kraken      , 	BTC/EUR, 	6625.07, 	6590.5, 	0.524543%, 	0.360000%
2020-04-06 12:23:44,512 INFO    OPPORTUNITY, 	Binance     , 	Kraken      , 	BTC/EUR, 	6625.07, 	6590.5, 	0.524543%, 	0.360000%
2020-04-06 12:23:51,284 INFO    OPPORTUNITY, 	Binance     , 	OKEX        , 	XMR/USDT, 	56.82, 	54.29, 	4.660158%, 	0.250000%
2020-04-06 12:23:52,383 INFO    OPPORTUNITY, 	OKEX        , 	Bittrex     , 	CVT/BTC, 	3.495e-06, 	1.85e-06, 	88.918919%, 	0.400000%
2020-04-06 12:24:16,326 INFO    OPPORTUNITY, 	OKEX        , 	Bittrex     , 	BLOC/BTC, 	1.4e-07, 	3e-08, 	366.666667%, 	0.400000%
2020-04-06 12:24:23,138 INFO    OPPORTUNITY, 	Binance     , 	Coinbase Pro, 	BTC/EUR, 	6625.07, 	6581.72, 	0.658642%, 	0.600000%
2020-04-06 12:25:07,088 INFO    OPPORTUNITY, 	Binance     , 	Coinbase Pro, 	BTC/EUR, 	6625.07, 	6583.7, 	0.628370%, 	0.600000%
2020-04-06 12:25:27,551 INFO    OPPORTUNITY, 	Bittrex     , 	Binance     , 	IOTX/BTC, 	3.3e-07, 	3.2e-07, 	3.125000%, 	0.350000%
2020-04-06 12:25:36,010 INFO    OPPORTUNITY, 	OKEX        , 	Poloniex    , 	NXT/BTC, 	1.58e-06, 	1.32e-06, 	19.696970%, 	0.240000%
2020-04-06 12:25:53,116 INFO    OPPORTUNITY, 	Bitfinex    , 	OKEX        , 	XMR/BTC, 	0.0079986, 	0.007652, 	4.529535%, 	0.350000%
2020-04-06 12:27:34,286 INFO    OPPORTUNITY, 	Poloniex    , 	OKEX        , 	XMR/BTC, 	0.00800002, 	0.007652, 	4.548092%, 	0.240000%
2020-04-06 12:28:23,786 INFO    OPPORTUNITY, 	Binance     , 	Poloniex    , 	LOOM/BTC, 	2.14e-06, 	2.13e-06, 	0.469484%, 	0.190000%
2020-04-06 12:28:43,958 INFO    OPPORTUNITY, 	Binance     , 	Bitfinex    , 	BTC/EUR, 	6635.66, 	6593.1, 	0.645523%, 	0.300000%
2020-04-06 12:28:47,747 INFO    OPPORTUNITY, 	Bitfinex    , 	OKEX        , 	XMR/BTC, 	0.007989, 	0.007652, 	4.404077%, 	0.350000%
2020-04-06 12:29:22,470 INFO    OPPORTUNITY, 	OKEX        , 	Poloniex    , 	NXT/BTC, 	1.58e-06, 	1.32e-06, 	19.696970%, 	0.240000%
2020-04-06 12:29:27,386 INFO    OPPORTUNITY, 	Poloniex    , 	Binance     , 	LINK/BTC, 	0.00033578, 	0.00033459, 	0.355659%, 	0.190000%
2020-04-06 12:29:33,700 INFO    OPPORTUNITY, 	Bitfinex    , 	Bittrex     , 	ANT/BTC, 	0.00012156, 	0.00011999, 	1.308442%, 	0.450000%
2020-04-06 12:29:48,908 INFO    OPPORTUNITY, 	Poloniex    , 	Binance     , 	PAX/USDT, 	1.00282056, 	0.9982, 	0.462889%, 	0.190000%
2020-04-06 12:29:52,751 INFO    OPPORTUNITY, 	Binance     , 	OKEX        , 	XMR/USDT, 	56.88, 	54.24, 	4.867257%, 	0.250000%
2020-04-06 12:29:54,126 INFO    OPPORTUNITY, 	Bittrex     , 	OKEX        , 	HYC/BTC, 	1.8e-07, 	1.66e-07, 	8.433735%, 	0.400000%
2020-04-06 12:30:15,526 INFO    OPPORTUNITY, 	OKEX        , 	Binance     , 	MITH/USDT, 	0.00381, 	0.00378, 	0.793651%, 	0.250000%
2020-04-06 12:30:53,741 INFO    OPPORTUNITY, 	Binance     , 	Poloniex    , 	LOOM/BTC, 	2.14e-06, 	2.13e-06, 	0.469484%, 	0.190000%
2020-04-06 12:31:04,987 INFO    OPPORTUNITY, 	Kraken      , 	OKEX        , 	XMR/BTC, 	0.007991, 	0.007652, 	4.430214%, 	0.410000%
2020-04-06 12:31:29,115 INFO    OPPORTUNITY, 	OKEX        , 	Binance     , 	GTO/ETH, 	6.17e-05, 	3.097e-05, 	99.225057%, 	0.250000%
2020-04-06 12:31:51,021 INFO    OPPORTUNITY, 	OKEX        , 	Bitfinex    , 	KAN/USDT, 	0.00215, 	0.002123, 	1.271785%, 	0.350000%
2020-04-06 12:31:59,888 INFO    OPPORTUNITY, 	Kraken      , 	OKEX        , 	XMR/BTC, 	0.00799, 	0.007652, 	4.417146%, 	0.410000%
2020-04-06 12:32:11,908 INFO    OPPORTUNITY, 	Binance     , 	Coinbase Pro, 	ETH/EUR, 	143.6, 	142.74, 	0.602494%, 	0.600000%
2020-04-06 12:32:21,279 INFO    OPPORTUNITY, 	Poloniex    , 	Binance     , 	LINK/BTC, 	0.00033578, 	0.00033484, 	0.280731%, 	0.190000%
2020-04-06 12:32:27,643 INFO    OPPORTUNITY, 	Binance     , 	Kraken      , 	XRP/EUR, 	0.17521, 	0.17457, 	0.366615%, 	0.360000%
2020-04-06 12:32:32,736 INFO    OPPORTUNITY, 	Bitfinex    , 	OKEX        , 	XMR/BTC, 	0.0079868, 	0.007652, 	4.375327%, 	0.350000%
2020-04-06 12:33:00,357 INFO    OPPORTUNITY, 	Binance     , 	Bitfinex    , 	BTC/EUR, 	6635.82, 	6594.7, 	0.623531%, 	0.300000%
2020-04-06 12:33:29,663 INFO    OPPORTUNITY, 	Binance     , 	Kraken      , 	BTC/EUR, 	6635.82, 	6609.9, 	0.392139%, 	0.360000%
2020-04-06 12:33:35,020 INFO    OPPORTUNITY, 	Kraken      , 	OKEX        , 	XMR/BTC, 	0.00799, 	0.007652, 	4.417146%, 	0.410000%
2020-04-06 12:34:13,567 INFO    OPPORTUNITY, 	Bittrex     , 	OKEX        , 	XMR/USDT, 	56.75971804, 	54.98, 	3.237028%, 	0.400000%
2020-04-06 12:34:34,783 INFO    OPPORTUNITY, 	OKEX        , 	Bittrex     , 	NXT/BTC, 	1.58e-06, 	1.33e-06, 	18.796992%, 	0.400000%
2020-04-06 12:35:01,115 INFO    OPPORTUNITY, 	Kraken      , 	OKEX        , 	XMR/BTC, 	0.00799, 	0.007652, 	4.417146%, 	0.410000%
2020-04-06 12:35:37,827 INFO    OPPORTUNITY, 	Binance     , 	OKEX        , 	XMR/BTC, 	0.007995, 	0.007652, 	4.482488%, 	0.250000%
2020-04-06 12:36:39,106 INFO    OPPORTUNITY, 	Binance     , 	Coinbase Pro, 	BTC/EUR, 	6635.65, 	6595.66, 	0.606308%, 	0.600000%
2020-04-06 12:37:16,009 INFO    OPPORTUNITY, 	Binance     , 	Coinbase Pro, 	BTC/EUR, 	6635.65, 	6595.92, 	0.602342%, 	0.600000%
2020-04-06 12:37:37,674 INFO    OPPORTUNITY, 	Bittrex     , 	Poloniex    , 	GRIN/BTC, 	6.956e-05, 	6.914e-05, 	0.607463%, 	0.340000%
2020-04-06 12:39:01,320 INFO    OPPORTUNITY, 	Poloniex    , 	Binance     , 	PAX/USDT, 	1.00236047, 	0.9983, 	0.406738%, 	0.190000%
2020-04-06 12:39:07,062 INFO    OPPORTUNITY, 	OKEX        , 	Bittrex     , 	NXT/BTC, 	1.58e-06, 	1.33e-06, 	18.796992%, 	0.400000%
2020-04-06 12:39:21,626 INFO    OPPORTUNITY, 	Binance     , 	Poloniex    , 	BNT/BTC, 	2.735e-05, 	2.728e-05, 	0.256598%, 	0.190000%
2020-04-06 12:39:28,979 INFO    OPPORTUNITY, 	Binance     , 	Kraken      , 	XRP/EUR, 	0.17528, 	0.17461, 	0.383712%, 	0.360000%
2020-04-06 12:39:50,426 INFO    OPPORTUNITY, 	Binance     , 	Kraken      , 	BTC/EUR, 	6635.65, 	6604.3, 	0.474691%, 	0.360000%
2020-04-06 12:40:14,866 INFO    OPPORTUNITY, 	Poloniex    , 	Binance     , 	WIN/TRX, 	0.00641001, 	0.00639, 	0.313146%, 	0.190000%
2020-04-06 12:40:49,791 INFO    OPPORTUNITY, 	Binance     , 	Coinbase Pro, 	BTC/EUR, 	6644.61, 	6596.09, 	0.735587%, 	0.600000%
2020-04-06 12:40:58,597 INFO    OPPORTUNITY, 	Kraken      , 	Bitfinex    , 	BTC/GBP, 	5818.4, 	5789.4, 	0.500915%, 	0.460000%
2020-04-06 12:41:01,242 INFO    OPPORTUNITY, 	Bittrex     , 	Poloniex    , 	GRIN/BTC, 	6.957e-05, 	6.909e-05, 	0.694746%, 	0.340000%
2020-04-06 12:41:05,244 INFO    OPPORTUNITY, 	OKEX        , 	Poloniex    , 	NXT/BTC, 	1.58e-06, 	1.32e-06, 	19.696970%, 	0.240000%
2020-04-06 12:42:22,057 INFO    OPPORTUNITY, 	Binance     , 	Kraken      , 	BTC/EUR, 	6635.65, 	6606.5, 	0.441232%, 	0.360000%
2020-04-06 12:42:31,300 INFO    OPPORTUNITY, 	Bittrex     , 	OKEX        , 	APM/BTC, 	2.824e-05, 	2.766e-05, 	2.096891%, 	0.400000%
2020-04-06 12:45:02,992 INFO    OPPORTUNITY, 	Poloniex    , 	OKEX        , 	XMR/BTC, 	0.00799558, 	0.007652, 	4.490068%, 	0.240000%
2020-04-06 12:45:17,696 INFO    OPPORTUNITY, 	Poloniex    , 	Binance     , 	STORJ/BTC, 	1.462e-05, 	1.457e-05, 	0.343171%, 	0.190000%
2020-04-06 12:45:37,474 INFO    OPPORTUNITY, 	Kraken      , 	Bitfinex    , 	BTC/GBP, 	5811.3, 	5781.9, 	0.508483%, 	0.460000%
2020-04-06 12:45:43,094 INFO    OPPORTUNITY, 	Bittrex     , 	OKEX        , 	HYC/BTC, 	1.8e-07, 	1.67e-07, 	7.784431%, 	0.400000%
2020-04-06 12:46:07,920 INFO    OPPORTUNITY, 	Bitfinex    , 	Bittrex     , 	ANT/ETH, 	0.0055316, 	0.005501, 	0.556262%, 	0.450000%
2020-04-06 12:47:10,801 INFO    OPPORTUNITY, 	Binance     , 	Bittrex     , 	STORJ/BTC, 	1.456e-05, 	1.449e-05, 	0.483092%, 	0.350000%
2020-04-06 12:47:57,370 INFO    OPPORTUNITY, 	Bittrex     , 	OKEX        , 	XMR/USDT, 	56.61775764, 	54.78, 	3.354797%, 	0.400000%
2020-04-06 12:48:01,318 INFO    OPPORTUNITY, 	Bittrex     , 	Binance     , 	IOTX/BTC, 	3.3e-07, 	3.2e-07, 	3.125000%, 	0.350000%
2020-04-06 12:48:27,597 INFO    OPPORTUNITY, 	Bittrex     , 	Poloniex    , 	GRIN/BTC, 	6.956e-05, 	6.915e-05, 	0.592914%, 	0.340000%
2020-04-06 12:48:44,464 INFO    OPPORTUNITY, 	Binance     , 	Kraken      , 	REP/ETH, 	0.0648, 	0.06455, 	0.387297%, 	0.360000%
2020-04-06 12:49:05,322 INFO    OPPORTUNITY, 	Binance     , 	Kraken      , 	ETH/EUR, 	143.7, 	143.1, 	0.419287%, 	0.360000%
