2020-04-07 20:24:50, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.18901534, 	376.5940758, 	0.18815, 	261.63564845, 	0.459920%, 	0.400000%, 	0.059920%
2020-04-11 13:01:18, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18222, 	1033.4612, 	0.429591%, 	0.400000%, 	0.029591%
2020-04-11 13:01:33, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18222, 	1033.4612, 	0.429591%, 	0.400000%, 	0.029591%
2020-04-11 13:01:48, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18222, 	1033.4612, 	0.429591%, 	0.400000%, 	0.029591%
2020-04-11 13:02:03, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18222, 	1033.4612, 	0.429591%, 	0.400000%, 	0.029591%
2020-04-11 13:02:18, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18222, 	1033.4612, 	0.429591%, 	0.400000%, 	0.029591%
2020-04-11 13:02:33, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18222, 	1033.4612, 	0.429591%, 	0.400000%, 	0.029591%
2020-04-11 13:02:48, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18222, 	1033.4612, 	0.429591%, 	0.400000%, 	0.029591%
2020-04-11 13:03:03, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18222, 	1033.4612, 	0.429591%, 	0.400000%, 	0.029591%
2020-04-11 13:03:18, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18222, 	1033.4612, 	0.429591%, 	0.400000%, 	0.029591%
2020-04-11 13:03:33, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18222, 	1033.4612, 	0.429591%, 	0.400000%, 	0.029591%
2020-04-11 13:03:48, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18222, 	1033.4612, 	0.429591%, 	0.400000%, 	0.029591%
2020-04-11 13:04:03, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18222, 	1033.4612, 	0.429591%, 	0.400000%, 	0.029591%
2020-04-11 13:04:18, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18222, 	1033.4612, 	0.429591%, 	0.400000%, 	0.029591%
2020-04-11 13:04:33, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18222, 	1033.4612, 	0.429591%, 	0.400000%, 	0.029591%
2020-04-11 13:04:48, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18222, 	1033.4612, 	0.429591%, 	0.400000%, 	0.029591%
2020-04-11 13:05:03, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18222, 	1033.4612, 	0.429591%, 	0.400000%, 	0.029591%
2020-04-11 13:05:18, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18222, 	1033.4612, 	0.429591%, 	0.400000%, 	0.029591%
2020-04-11 13:05:33, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18222, 	1033.4612, 	0.429591%, 	0.400000%, 	0.029591%
2020-04-11 13:05:48, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18222, 	1033.4612, 	0.429591%, 	0.400000%, 	0.029591%
2020-04-11 13:06:03, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18222, 	1033.4612, 	0.429591%, 	0.400000%, 	0.029591%
2020-04-11 13:06:18, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18222, 	1033.4612, 	0.429591%, 	0.400000%, 	0.029591%
2020-04-11 13:06:33, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18222, 	1033.4612, 	0.429591%, 	0.400000%, 	0.029591%
2020-04-11 13:06:48, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18222, 	1033.4612, 	0.429591%, 	0.400000%, 	0.029591%
2020-04-11 13:07:03, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18222, 	1033.4612, 	0.429591%, 	0.400000%, 	0.029591%
2020-04-11 13:07:18, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18222, 	1033.4612, 	0.429591%, 	0.400000%, 	0.029591%
2020-04-11 13:07:33, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18222, 	1033.4612, 	0.429591%, 	0.400000%, 	0.029591%
2020-04-11 13:07:48, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18222, 	1033.4612, 	0.429591%, 	0.400000%, 	0.029591%
2020-04-11 13:08:03, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18222, 	1033.4612, 	0.429591%, 	0.400000%, 	0.029591%
2020-04-11 13:08:18, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18222, 	1033.4612, 	0.429591%, 	0.400000%, 	0.029591%
2020-04-11 13:08:33, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18222, 	1033.4612, 	0.429591%, 	0.400000%, 	0.029591%
2020-04-11 13:08:48, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18222, 	1033.4612, 	0.429591%, 	0.400000%, 	0.029591%
2020-04-11 13:09:03, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18222, 	1033.4612, 	0.429591%, 	0.400000%, 	0.029591%
2020-04-11 13:09:18, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18222, 	1033.4612, 	0.429591%, 	0.400000%, 	0.029591%
2020-04-11 13:09:33, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18222, 	1033.4612, 	0.429591%, 	0.400000%, 	0.029591%
2020-04-11 13:09:48, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18222, 	1033.4612, 	0.429591%, 	0.400000%, 	0.029591%
2020-04-11 13:10:03, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18222, 	1033.4612, 	0.429591%, 	0.400000%, 	0.029591%
2020-04-11 13:10:18, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18222, 	1033.4612, 	0.429591%, 	0.400000%, 	0.029591%
2020-04-11 13:10:33, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18222, 	1033.4612, 	0.429591%, 	0.400000%, 	0.029591%
2020-04-11 13:10:48, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18222, 	1033.4612, 	0.429591%, 	0.400000%, 	0.029591%
2020-04-11 13:11:03, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18222, 	1033.4612, 	0.429591%, 	0.400000%, 	0.029591%
2020-04-11 13:11:18, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18222, 	1033.4612, 	0.429591%, 	0.400000%, 	0.029591%
2020-04-11 13:11:33, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18222, 	1033.4612, 	0.429591%, 	0.400000%, 	0.029591%
2020-04-11 13:11:48, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18222, 	1033.4612, 	0.429591%, 	0.400000%, 	0.029591%
2020-04-11 13:12:04, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18222, 	1033.4612, 	0.429591%, 	0.400000%, 	0.029591%
2020-04-11 13:12:19, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18222, 	1033.4612, 	0.429591%, 	0.400000%, 	0.029591%
2020-04-11 13:12:34, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18222, 	1033.4612, 	0.429591%, 	0.400000%, 	0.029591%
2020-04-11 13:12:49, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18222, 	1033.4612, 	0.429591%, 	0.400000%, 	0.029591%
2020-04-11 13:13:04, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18222, 	1033.4612, 	0.429591%, 	0.400000%, 	0.029591%
2020-04-11 13:13:19, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18222, 	1033.4612, 	0.429591%, 	0.400000%, 	0.029591%
2020-04-11 13:13:34, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18222, 	1033.4612, 	0.429591%, 	0.400000%, 	0.029591%
2020-04-11 13:13:49, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18222, 	1033.4612, 	0.429591%, 	0.400000%, 	0.029591%
2020-04-11 13:14:04, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18222, 	1033.4612, 	0.429591%, 	0.400000%, 	0.029591%
2020-04-11 13:14:19, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18222, 	1033.4612, 	0.429591%, 	0.400000%, 	0.029591%
2020-04-11 13:14:34, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18222, 	1033.4612, 	0.429591%, 	0.400000%, 	0.029591%
2020-04-11 13:14:49, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18222, 	1033.4612, 	0.429591%, 	0.400000%, 	0.029591%
2020-04-11 13:15:04, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18222, 	1033.4612, 	0.429591%, 	0.400000%, 	0.029591%
2020-04-11 13:15:19, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18222, 	1033.4612, 	0.429591%, 	0.400000%, 	0.029591%
2020-04-11 13:15:34, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18222, 	1033.4612, 	0.429591%, 	0.400000%, 	0.029591%
2020-04-11 13:15:49, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18222, 	1033.4612, 	0.429591%, 	0.400000%, 	0.029591%
2020-04-11 13:16:04, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18222, 	1033.4612, 	0.429591%, 	0.400000%, 	0.029591%
2020-04-11 13:16:19, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18222, 	1033.4612, 	0.429591%, 	0.400000%, 	0.029591%
2020-04-11 13:16:34, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18222, 	1033.4612, 	0.429591%, 	0.400000%, 	0.029591%
2020-04-11 13:16:49, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18222, 	1033.4612, 	0.429591%, 	0.400000%, 	0.029591%
2020-04-11 13:17:04, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18222, 	1033.4612, 	0.429591%, 	0.400000%, 	0.029591%
2020-04-11 13:17:19, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18222, 	1033.4612, 	0.429591%, 	0.400000%, 	0.029591%
2020-04-11 13:17:34, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18222, 	1033.4612, 	0.429591%, 	0.400000%, 	0.029591%
2020-04-11 13:17:49, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18222, 	1033.4612, 	0.429591%, 	0.400000%, 	0.029591%
2020-04-11 13:18:04, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18222, 	1033.4612, 	0.429591%, 	0.400000%, 	0.029591%
2020-04-11 13:18:19, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18222, 	1033.4612, 	0.429591%, 	0.400000%, 	0.029591%
2020-04-11 13:18:34, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18222, 	1033.4612, 	0.429591%, 	0.400000%, 	0.029591%
2020-04-11 13:18:49, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18222, 	1033.4612, 	0.429591%, 	0.400000%, 	0.029591%
2020-04-11 13:19:04, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18222, 	1033.4612, 	0.429591%, 	0.400000%, 	0.029591%
2020-04-11 13:19:19, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18222, 	1033.4612, 	0.429591%, 	0.400000%, 	0.029591%
2020-04-11 13:19:34, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18222, 	1033.4612, 	0.429591%, 	0.400000%, 	0.029591%
2020-04-11 13:19:49, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18222, 	1033.4612, 	0.429591%, 	0.400000%, 	0.029591%
2020-04-11 13:20:04, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18222, 	1033.4612, 	0.429591%, 	0.400000%, 	0.029591%
2020-04-11 13:20:19, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18222, 	1033.4612, 	0.429591%, 	0.400000%, 	0.029591%
2020-04-11 13:20:34, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18222, 	1033.4612, 	0.429591%, 	0.400000%, 	0.029591%
2020-04-11 13:20:49, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18222, 	1033.4612, 	0.429591%, 	0.400000%, 	0.029591%
2020-04-11 13:21:04, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18222, 	1033.4612, 	0.429591%, 	0.400000%, 	0.029591%
2020-04-11 13:21:19, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18222, 	1033.4612, 	0.429591%, 	0.400000%, 	0.029591%
2020-04-11 13:21:34, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18222, 	1033.4612, 	0.429591%, 	0.400000%, 	0.029591%
2020-04-11 13:21:49, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18222, 	1033.4612, 	0.429591%, 	0.400000%, 	0.029591%
2020-04-11 13:22:04, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18222, 	1033.4612, 	0.429591%, 	0.400000%, 	0.029591%
2020-04-11 13:22:19, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18222, 	1033.4612, 	0.429591%, 	0.400000%, 	0.029591%
2020-04-11 13:22:34, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18222, 	1033.4612, 	0.429591%, 	0.400000%, 	0.029591%
2020-04-11 13:22:49, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18222, 	1033.4612, 	0.429591%, 	0.400000%, 	0.029591%
2020-04-11 13:23:04, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18222, 	1033.4612, 	0.429591%, 	0.400000%, 	0.029591%
2020-04-11 13:23:19, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18222, 	1033.4612, 	0.429591%, 	0.400000%, 	0.029591%
2020-04-11 13:23:34, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18222, 	1033.4612, 	0.429591%, 	0.400000%, 	0.029591%
2020-04-11 13:23:49, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18222, 	1033.4612, 	0.429591%, 	0.400000%, 	0.029591%
2020-04-11 13:24:04, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18222, 	1033.4612, 	0.429591%, 	0.400000%, 	0.029591%
2020-04-11 13:24:19, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18222, 	1033.4612, 	0.429591%, 	0.400000%, 	0.029591%
2020-04-11 13:24:34, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18222, 	1033.4612, 	0.429591%, 	0.400000%, 	0.029591%
2020-04-11 13:24:49, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18222, 	1033.4612, 	0.429591%, 	0.400000%, 	0.029591%
2020-04-11 13:25:04, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18222, 	1033.4612, 	0.429591%, 	0.400000%, 	0.029591%
2020-04-11 13:25:19, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18222, 	1033.4612, 	0.429591%, 	0.400000%, 	0.029591%
2020-04-11 13:25:34, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18222, 	1033.4612, 	0.429591%, 	0.400000%, 	0.029591%
2020-04-11 13:25:49, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18222, 	1033.4612, 	0.429591%, 	0.400000%, 	0.029591%
2020-04-11 13:26:04, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18222, 	1033.4612, 	0.429591%, 	0.400000%, 	0.029591%
2020-04-11 13:26:19, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18222, 	1033.4612, 	0.429591%, 	0.400000%, 	0.029591%
2020-04-11 13:26:34, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18222, 	1033.4612, 	0.429591%, 	0.400000%, 	0.029591%
2020-04-11 13:26:49, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18222, 	1033.4612, 	0.429591%, 	0.400000%, 	0.029591%
2020-04-11 13:27:04, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18222, 	1033.4612, 	0.429591%, 	0.400000%, 	0.029591%
2020-04-11 13:27:19, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18222, 	1033.4612, 	0.429591%, 	0.400000%, 	0.029591%
2020-04-11 13:27:34, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18222, 	1033.4612, 	0.429591%, 	0.400000%, 	0.029591%
2020-04-11 13:27:49, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18222, 	1033.4612, 	0.429591%, 	0.400000%, 	0.029591%
2020-04-11 13:28:04, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18222, 	1033.4612, 	0.429591%, 	0.400000%, 	0.029591%
2020-04-11 13:28:19, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18222, 	1033.4612, 	0.429591%, 	0.400000%, 	0.029591%
2020-04-11 13:28:34, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18222, 	1033.4612, 	0.429591%, 	0.400000%, 	0.029591%
2020-04-11 13:28:49, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18222, 	1033.4612, 	0.429591%, 	0.400000%, 	0.029591%
2020-04-11 13:29:04, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18222, 	1033.4612, 	0.429591%, 	0.400000%, 	0.029591%
2020-04-11 13:29:19, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18222, 	1033.4612, 	0.429591%, 	0.400000%, 	0.029591%
2020-04-11 13:29:34, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18222, 	1033.4612, 	0.429591%, 	0.400000%, 	0.029591%
2020-04-11 13:29:49, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18222, 	1033.4612, 	0.429591%, 	0.400000%, 	0.029591%
2020-04-11 13:30:04, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18222, 	1033.4612, 	0.429591%, 	0.400000%, 	0.029591%
2020-04-11 13:30:19, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18222, 	1033.4612, 	0.429591%, 	0.400000%, 	0.029591%
2020-04-11 13:30:34, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18222, 	1033.4612, 	0.429591%, 	0.400000%, 	0.029591%
2020-04-11 13:30:49, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18222, 	1033.4612, 	0.429591%, 	0.400000%, 	0.029591%
2020-04-11 13:31:04, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18222, 	1033.4612, 	0.429591%, 	0.400000%, 	0.029591%
2020-04-11 13:31:19, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18222, 	1033.4612, 	0.429591%, 	0.400000%, 	0.029591%
2020-04-11 13:31:34, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18222, 	1033.4612, 	0.429591%, 	0.400000%, 	0.029591%
2020-04-11 13:31:49, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18222, 	1033.4612, 	0.429591%, 	0.400000%, 	0.029591%
2020-04-11 13:32:04, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18222, 	1033.4612, 	0.429591%, 	0.400000%, 	0.029591%
2020-04-11 13:32:19, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18222, 	1033.4612, 	0.429591%, 	0.400000%, 	0.029591%
2020-04-11 13:32:34, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18222, 	1033.4612, 	0.429591%, 	0.400000%, 	0.029591%
2020-04-11 13:32:49, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18222, 	1033.4612, 	0.429591%, 	0.400000%, 	0.029591%
2020-04-11 13:33:04, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18222, 	1033.4612, 	0.429591%, 	0.400000%, 	0.029591%
2020-04-11 13:33:19, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18222, 	1033.4612, 	0.429591%, 	0.400000%, 	0.029591%
2020-04-11 13:33:34, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18227, 	156.5532, 	0.402041%, 	0.400000%, 	0.002041%
2020-04-11 13:33:49, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18227, 	156.5532, 	0.402041%, 	0.400000%, 	0.002041%
2020-04-11 13:34:04, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18227, 	156.5532, 	0.402041%, 	0.400000%, 	0.002041%
2020-04-11 13:34:19, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18227, 	156.5532, 	0.402041%, 	0.400000%, 	0.002041%
2020-04-11 13:34:34, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18227, 	156.5532, 	0.402041%, 	0.400000%, 	0.002041%
2020-04-11 13:34:49, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18227, 	156.5532, 	0.402041%, 	0.400000%, 	0.002041%
2020-04-11 13:35:04, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18227, 	156.5532, 	0.402041%, 	0.400000%, 	0.002041%
2020-04-11 13:35:19, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18227, 	156.5532, 	0.402041%, 	0.400000%, 	0.002041%
2020-04-11 13:35:34, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18227, 	156.5532, 	0.402041%, 	0.400000%, 	0.002041%
2020-04-11 13:35:49, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18227, 	156.5532, 	0.402041%, 	0.400000%, 	0.002041%
2020-04-11 13:36:04, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18227, 	156.5532, 	0.402041%, 	0.400000%, 	0.002041%
2020-04-11 13:36:19, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18227, 	156.5532, 	0.402041%, 	0.400000%, 	0.002041%
2020-04-11 13:36:34, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18227, 	156.5532, 	0.402041%, 	0.400000%, 	0.002041%
2020-04-11 13:36:49, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18227, 	156.5532, 	0.402041%, 	0.400000%, 	0.002041%
2020-04-11 13:37:04, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18227, 	156.5532, 	0.402041%, 	0.400000%, 	0.002041%
2020-04-11 13:37:19, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18227, 	156.5532, 	0.402041%, 	0.400000%, 	0.002041%
2020-04-11 13:37:34, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18227, 	156.5532, 	0.402041%, 	0.400000%, 	0.002041%
2020-04-11 13:37:49, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18227, 	156.5532, 	0.402041%, 	0.400000%, 	0.002041%
2020-04-11 13:38:04, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18227, 	156.5532, 	0.402041%, 	0.400000%, 	0.002041%
2020-04-11 13:38:19, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18227, 	156.5532, 	0.402041%, 	0.400000%, 	0.002041%
2020-04-11 13:38:34, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18227, 	156.5532, 	0.402041%, 	0.400000%, 	0.002041%
2020-04-11 13:38:49, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18227, 	156.5532, 	0.402041%, 	0.400000%, 	0.002041%
